ID,WESBROOK,TOTLGIVE,INDUPDT,GRADYR1,FACULTY1,DEPT1,MAJOR1,PARENT,CHILD,SPOUSE,SEX,MARITAL,EA,FACSTAFF,ATHLTCS,BIGBLOCK,OTHERACT,FRSTYEAR,MOV_DWEL,HH_1PER,HH_2PER,HH_3PER,HH_45PER,AVE_INC,DWEL_VAL,PROV,CNDN_PCT,ENG_PCT,OWN_PCT,SD_INC
7631,N,1020,10/30/1996,1966,GR,ED,NA,N,N,N,M,NA,59024360,N,N,N,N,1962,0,0.3225806452,0.4516129032,0,0.2258064516,46462,340820,BC,0.8970588235,0.9710144928,0.935483871,66496.374638
7720,N,3200,03/24/1999,1965,LA,LA,NA,N,N,N,M,NA,48003166,N,N,N,N,1964,0,0.5833333333,0.3472222222,0.0694444444,0,35416,115094,AB,0.8333333333,0.8070175439,0.1891891892,45722.507915
7788,Y,4188,02/17/1997,1959,CO,CO,NA,Y,N,Y,M,M,59032166,N,N,N,N,1959,0,0.4262295082,0.3606557377,0.0983606557,0.1147540984,46757,330909,BC,0.9761904762,1,0.4761904762,80967.467912
7930,Y,5700,09/09/1996,1971,ME,ME,NA,N,N,N,M,NA,59002505,Y,N,N,N,1971,0,0.1578947368,0.3552631579,0.2236842105,0.2631578947,182129,845871,BC,0.9285714286,0.9857142857,0.961038961,603807.8699
7999,Y,8314,01/04/1993,1967,ME,ME,NA,N,N,N,M,NA,59030053,N,N,N,N,1967,0,0.0303030303,0.196969697,0.1818181818,0.5,181812,1074646,BC,0.8458498024,0.7283464567,0.9117647059,408204.65762
8039,N,85,10/30/1996,1986,AP,AC,NA,N,N,N,F,NA,59029213,N,N,N,N,1982,0,0.3896103896,0.2727272727,0.1428571429,0.1038961039,32682,187117,BC,0.9505494505,0.6043956044,0.4210526316,54075.215025
8071,N,50,06/06/1996,1970,AG,FN,NA,N,N,Y,F,M,59030066,N,N,N,N,1970,0,0.1375,0.25,0.1625,0.45,89068,618448,BC,0.8709677419,0.8991935484,0.8101265823,142202.81247
8156,Y,2580,04/04/1990,1994,ED,ED,TESL,N,N,N,F,NA,59028716,N,N,N,N,1961,0,0.4754098361,0.3770491803,0.0983606557,0.0491803279,32806,474568,BC,0.7889908257,0.6481481481,0.1,43578.398318
8205,N,425,02/17/1997,1968,GR,AP,CIVL,N,N,N,M,NA,59024520,N,N,N,N,1968,0,0.1538461538,0.3333333333,0.1538461538,0.2564102564,58961,236163,BC,0.914893617,0.7063829787,0.7792207792,65005.754091
8276,N,120,02/17/1997,1970,ED,ED,NA,N,N,N,F,NA,59021570,N,N,N,N,1970,0,0.1355932203,0.2711864407,0.2542372881,0.2881355932,53641,126157,BC,0.9833333333,0.9668508287,0.5593220339,56318.674478
8398,Y,3299,12/07/1994,1966,LA,LA,NA,N,N,N,M,NA,59030114,N,N,N,N,1963,0,0.3235294118,0.3676470588,0.1176470588,0.1911764706,88980,958727,BC,0.8562874251,0.7797619048,0.328358209,216103.58261
8508,Y,1000,01/30/1995,1962,PH,PH,NA,N,N,N,M,NA,35068309,N,N,N,Y,1962,0,0.2068965517,0.367816092,0.1494252874,0.275862069,46803,97933,ON,0.9913419913,0.9913419913,0.6966292135,69465.9111
8641,N,295,01/14/1998,1961,AP,AP,ENPH,N,N,N,M,NA,35010355,N,N,N,N,1961,0,0.0735294118,0.3088235294,0.2941176471,0.2941176471,130851,352068,ON,0.9855769231,0.7644230769,0.9710144928,174120.31662
8684,Y,3475,10/31/1996,1975,GR,GR,GEOG,N,N,Y,M,M,59030152,Y,N,N,N,1975,0,0.2105263158,0.2894736842,0.1842105263,0.2763157895,72149,501765,BC,0.8862559242,0.8490566038,0.7236842105,105206.89816
8748,Y,1250,06/23/1995,1975,LA,LA,NA,N,N,N,M,NA,59028762,N,N,N,N,1975,0.0444444444,0.5454545455,0.4090909091,0,0.0454545455,39192,221305,BC,0.8550724638,0.6956521739,0.2045454545,87184.829414
8889,Y,7280,03/24/1999,1978,ED,ED,ENGL,N,N,N,F,NA,59022206,N,N,N,N,1978,0,0.2957746479,0.323943662,0.1549295775,0.1971830986,41885,96595,BC,0.9823529412,0.9176470588,0.4861111111,54754.853118
8992,N,205,02/01/1996,1959,AR,AR,NA,N,N,N,M,NA,59023109,N,N,N,Y,1959,0,0.3448275862,0.4827586207,0.1034482759,0.0689655172,53142,259591,BC,0.9841269841,0.8571428571,1,62174.798592
9005,N,85,01/14/1998,1971,GR,CO,NA,N,N,Y,M,NA,48007103,N,N,N,N,1963,0,0.2638888889,0.3472222222,0.1111111111,0.25,78332,192517,AB,0.9613259669,0.9613259669,0.6301369863,91225.385941
9052,N,9770,11/19/1996,1967,SC,SC,NA,N,Y,Y,M,NA,59013486,N,N,N,N,1967,0.3333333333,0.4444444444,0.2222222222,0,0.3333333333,NA,136847,BC,1,0.9545454545,1,NA
9084,Y,14100,10/02/1996,1956,ME,ME,NA,N,N,Y,M,M,59031161,N,N,N,N,1956,0,0.1780821918,0.2876712329,0.1232876712,0.3561643836,105489,832062,BC,0.8878923767,0.7713004484,0.88,203741.18798
9197,Y,1820,02/17/1997,1967,FR,FR,NA,N,N,N,M,NA,59027067,N,N,N,N,1967,0,0.2931034483,0.2931034483,0.1724137931,0.2068965517,68049,323218,BC,0.928057554,0.964028777,0.8103448276,123292.75729
9246,Y,13483,02/05/1997,1956,LA,LA,NA,Y,Y,Y,M,M,59002505,N,Y,N,Y,1956,0,0.1578947368,0.3552631579,0.2236842105,0.2631578947,182129,845871,BC,0.9285714286,0.9857142857,0.961038961,603807.8699
9453,N,325,10/31/1996,1969,AG,AG,NA,N,N,N,M,M,59002604,N,N,N,N,1969,0,0.1147540984,0.393442623,0.1475409836,0.3114754098,92752,540770,BC,0.8850574713,0.9712643678,0.9666666667,126249.05744
9464,Y,5300,05/21/1996,1964,ME,ME,NA,N,N,Y,M,M,59030204,Y,N,N,N,1960,0,0.0491803279,0.1967213115,0.262295082,0.4098360656,121716,833921,BC,0.7289719626,0.5492957746,0.8032786885,393486.99865
9568,Y,7577,06/16/1994,1960,LA,LA,NA,Y,N,N,M,NA,59030067,N,N,N,N,1957,0,0.1095890411,0.2876712329,0.1643835616,0.3835616438,83292,573492,BC,0.8448275862,0.7801724138,0.8108108108,106179.32002
9787,N,511,02/10/1995,1955,ED,ED,MATH,N,N,Y,M,M,59030069,N,N,N,Y,1951,0,0.1733333333,0.28,0.1333333333,0.36,117534,700592,BC,0.8818565401,0.7923728814,0.7945205479,235191.04092
9789,Y,2036,04/07/1989,1959,CO,CO,MKTG,N,N,Y,M,M,59002606,N,N,N,N,1959,0,0.0566037736,0.4339622642,0.2264150943,0.2830188679,110822,562902,BC,0.9675324675,0.987012987,0.8867924528,228531.75989
9795,N,25,10/31/1996,1970,CO,CO,NA,N,N,N,M,NA,59023067,N,N,N,Y,1970,0,0.0945945946,0.2432432432,0.1891891892,0.3918918919,63140,330874,BC,0.8735177866,0.7777777778,0.6973684211,87311.783741
9906,Y,3270,10/31/1996,1965,AR,LI,NA,N,N,N,F,NA,59031301,Y,N,N,N,1964,0,0.1111111111,0.2222222222,0.1527777778,0.3888888889,99081,979869,BC,0.7911646586,0.4979919679,0.8873239437,199523.88015
9965,N,335,03/09/1994,1959,CO,CO,FINC,N,N,Y,M,NA,46013052,N,N,N,Y,1959,0,0.2125,0.375,0.1375,0.275,73685,137734,MB,0.9620853081,0.9668246445,0.9759036145,111737.9451
9977,Y,4325,12/10/1993,1955,LA,LA,NA,Y,N,Y,M,M,59028162,Y,N,N,Y,1954,0,0.0769230769,0.4307692308,0.1384615385,0.3230769231,133348,835949,BC,0.9583333333,0.8652849741,0.7121212121,265803.47989
9983,N,180,03/25/1997,1968,GR,CO,NA,N,Y,N,M,NA,35010113,N,N,N,N,1964,0,0.08,0.3333333333,0.2133333333,0.3333333333,93037,178766,ON,0.9243697479,0.8613445378,0.974025974,98702.980578
9987,Y,1320,10/30/1996,1970,SC,SC,NA,N,N,Y,M,M,59028162,N,N,N,N,1970,0,0.0769230769,0.4307692308,0.1384615385,0.3230769231,133348,835949,BC,0.9583333333,0.8652849741,0.7121212121,265803.47989
10018,N,100,01/14/1998,1963,SC,SC,NA,N,N,N,M,NA,35074319,N,Y,N,N,1963,0,0.0909090909,0.1363636364,0.1590909091,0.4431818182,60786,217245,ON,0.7676470588,0.5103244838,0.808988764,85226.207002
10045,Y,4017,10/31/1996,1971,CO,CO,NA,N,N,Y,M,M,59030064,N,Y,N,N,1971,0,0.0952380952,0.2619047619,0.1428571429,0.4285714286,67890,616418,BC,0.7651006711,0.6644295302,0.7727272727,93006.637048
10348,N,50,04/25/1997,1976,ED,ED,INED,N,N,Y,M,NA,59016306,N,N,N,N,1976,0,0.2,0.28,0.2133333333,0.3066666667,78226,398189,BC,0.9295774648,0.9386792453,0.8157894737,83410.643116
10452,Y,2183,01/14/1991,1960,GR,AR,PSYC,N,N,N,M,NA,59028162,Y,Y,N,N,1960,0,0.0769230769,0.4307692308,0.1384615385,0.3230769231,133348,835949,BC,0.9583333333,0.8652849741,0.7121212121,265803.47989
10466,Y,2750,09/09/1996,1985,GR,CO,NA,N,N,N,F,NA,59031301,Y,N,N,N,1966,0,0.1111111111,0.2222222222,0.1527777778,0.3888888889,99081,979869,BC,0.7911646586,0.4979919679,0.8873239437,199523.88015
10691,N,805,11/21/1995,1976,GR,AR,EDUC,Y,N,Y,F,M,59027017,N,N,N,Y,1955,0,0.4947368421,0.2947368421,0.0947368421,0.1157894737,56147,332795,BC,0.9553072626,0.9441340782,0.4255319149,121621.90181
10839,Y,2233,02/17/1997,1972,DE,DE,NA,N,N,Y,M,M,59013559,N,N,N,N,1969,0,0.4153846154,0.3846153846,0.0461538462,0.1538461538,50642,211280,BC,0.9770992366,0.9848484848,0.5757575758,75388.493817
10905,N,162,08/18/1997,1959,FR,FR,NA,N,N,N,M,NA,59007251,N,N,N,N,1959,0,0.2608695652,0.3695652174,0.152173913,0.152173913,46106,197658,BC,0.893442623,0.9918032787,0.7826086957,67093.281929
11069,N,50,11/05/1992,1980,ED,ED,MUED,N,N,N,F,M,59030061,N,N,N,N,1980,0,0.1095890411,0.2739726027,0.2054794521,0.3561643836,108911,695929,BC,0.8739130435,0.8826086957,0.875,171616.80862
11085,N,140,01/14/1998,1975,AP,AP,CIVL,N,N,N,M,NA,48007310,N,N,N,N,1975,0,0.2916666667,0.375,0.1527777778,0.1805555556,59854,167092,AB,0.9771428571,0.9257142857,0.7972972973,109468.57069
11121,Y,5706,11/19/1996,1961,CO,CO,MKTG,N,N,N,M,M,59002552,N,Y,N,Y,1961,0,0.1940298507,0.4029850746,0.1492537313,0.2537313433,89316,380673,BC,0.9171597633,0.9112426036,0.7352941176,159455.78146
11223,Y,2400,07/28/1997,1981,GR,CO,NA,N,N,N,F,NA,35002058,N,N,N,N,1977,0,0.3714285714,0.3142857143,0.1285714286,0.1571428571,71027,249927,ON,0.9559748428,0.9113924051,0.5774647887,127825.58758
11258,N,40,06/27/1987,1974,AR,AR,PSYC,N,N,Y,M,NA,59031166,N,N,N,N,1974,0,0.1449275362,0.2173913043,0.0869565217,0.3913043478,82305,953860,BC,0.8429752066,0.4958677686,0.884057971,194174.43194
11272,Y,1835,06/05/1989,1979,LA,LA,NA,N,Y,Y,M,M,59030065,N,Y,N,N,1974,0,0.1052631579,0.3026315789,0.1447368421,0.3684210526,113815,643778,BC,0.8102766798,0.6944444444,0.7894736842,565312.64145
11469,Y,9630,02/28/1996,1974,LA,LA,NA,N,N,N,M,NA,59016053,Y,N,N,N,1974,0,0.1095890411,0.3287671233,0.2054794521,0.3287671233,64261,316600,BC,0.9136363636,0.8772727273,0.472972973,102230.71146
11522,N,235,10/31/1996,1972,ME,RH,NA,N,N,Y,F,M,59002459,N,N,N,N,1972,0,0.4307692308,0.3230769231,0.0769230769,0.1384615385,56592,331847,BC,0.9481481481,0.9777777778,0.8787878788,117000.13889
11523,Y,1750,04/03/1990,1973,AP,AP,CIVL,N,N,N,M,NA,59001372,N,N,N,N,1973,0,0.1063829787,0.2340425532,0.170212766,0.3617021277,47893,358758,BC,0.7926829268,0.6380368098,0.4782608696,79650.523664
11652,Y,2300,01/24/1995,1965,LA,LA,NA,N,N,Y,M,M,35060416,N,N,N,N,1962,0,0.2105263158,0.3157894737,0.2105263158,0.2631578947,152527,443682,ON,0.912195122,0.8341463415,0.9220779221,354198.50649
11667,Y,15857,11/13/1996,1968,GR,AR,CLAS,N,N,N,F,M,59030114,Y,N,N,N,1966,0,0.3235294118,0.3676470588,0.1176470588,0.1911764706,88980,958727,BC,0.8562874251,0.7797619048,0.328358209,216103.58261
11686,Y,1000,01/16/1995,1976,LA,LA,NA,N,N,N,M,NA,59016220,N,N,N,N,1976,0,0.0563380282,0.1830985915,0.2535211268,0.4366197183,79406,377314,BC,0.8744939271,0.8902439024,0.9285714286,87876.49333
11742,N,35,02/28/1994,1973,GR,AR,EDUC,N,N,Y,F,M,59005162,N,N,N,Y,1957,0.021978022,0.0888888889,0.2444444444,0.1666666667,0.3777777778,65112,235680,BC,0.945686901,0.875399361,0.7912087912,64254.793206
12078,N,75,08/20/1990,1992,ED,ED,ENGL,N,N,Y,F,M,59023007,N,N,N,N,1979,0,0.1111111111,0.3209876543,0.1851851852,0.3580246914,68062,348455,BC,0.9382716049,0.8600823045,0.8148148148,78968.981252
12081,Y,1025,02/17/1997,1964,ED,ED,GEOG,N,N,Y,M,M,59017511,N,Y,N,N,1964,0,0.1264367816,0.4597701149,0.1724137931,0.2183908046,67650,283254,BC,0.9867256637,0.9513274336,0.8837209302,78197.120343
12155,N,1710,02/17/1997,1961,AP,AP,ELEC,N,N,N,M,NA,59018207,N,N,N,N,1961,0.0625,0.1428571429,0.387755102,0.1428571429,0.2857142857,51521,251566,BC,0.9214285714,0.8928571429,0.875,58508.954699
12173,N,370,10/30/1996,1973,CO,CO,NA,N,N,N,M,NA,59030120,N,N,N,N,1973,0,0.1973684211,0.3421052632,0.1578947368,0.2631578947,72666,655331,BC,0.8888888889,0.8461538462,0.7012987013,102816.2244
12315,N,10,04/04/1996,1972,LA,LA,NA,N,N,Y,M,M,59030169,N,N,N,N,1972,0,0.2089552239,0.4328358209,0.1343283582,0.1641791045,91848,816287,BC,0.8620689655,0.8103448276,0.5882352941,170321.8643
12327,Y,3100,01/25/1995,1971,LA,LA,NA,N,Y,N,M,NA,59002512,N,N,N,N,1971,0,0.3103448276,0.3965517241,0.1034482759,0.1896551724,87129,324197,BC,0.8814814815,0.9259259259,0.9666666667,161565.69933
12329,N,375,06/07/1993,1978,AR,AR,ENGL,N,N,N,M,NA,59028058,N,N,N,N,1978,0,0.2972972973,0.2162162162,0.2162162162,0.1891891892,68081,580336,BC,0.8333333333,0.8235294118,0.5135135135,100147.62736
12347,N,305,03/09/1999,1981,GR,ED,NA,N,N,Y,M,M,59016306,N,N,N,N,1969,0,0.2,0.28,0.2133333333,0.3066666667,78226,398189,BC,0.9295774648,0.9386792453,0.8157894737,83410.643116
12379,Y,9000,05/30/1994,1967,GR,AR,NA,N,N,N,F,W,59028155,N,N,N,N,1964,0,0.1785714286,0.3035714286,0.1607142857,0.3035714286,118122,727754,BC,0.8727272727,0.8536585366,0.8035714286,262627.58233
12474,N,665,10/31/1996,1956,AR,AR,ENGL,N,N,Y,F,NA,59014455,N,N,N,N,1956,0,0.2291666667,0.4375,0.1875,0.1458333333,77534,337186,BC,0.8240740741,0.7289719626,0.9591836735,101069.3734
12488,Y,1661,08/28/1996,1968,AR,AR,FREN,N,N,Y,F,M,59030068,Y,Y,N,N,1968,0,0.1351351351,0.2297297297,0.2162162162,0.3243243243,93854,603622,BC,0.8257261411,0.7800829876,0.7466666667,149766.7003
12502,Y,5050,12/22/1993,1966,GR,SC,PLAN,N,N,N,M,D,59028005,Y,Y,N,N,1963,0,0.3333333333,0.4444444444,0.1111111111,0,NA,217483,BC,0.8333333333,0.6857142857,0.6666666667,NA
12537,N,50,08/09/1999,1968,GR,AG,ADED,N,N,Y,M,M,48014052,N,N,N,N,1958,0,0.1029411765,0.3382352941,0.2205882353,0.3088235294,115781,201338,AB,0.9402985075,0.8855721393,1,456994.37966
12568,Y,3152,03/04/1996,1964,LA,LA,NA,Y,N,Y,M,M,59031301,N,N,N,Y,1960,0,0.1111111111,0.2222222222,0.1527777778,0.3888888889,99081,979869,BC,0.7911646586,0.4979919679,0.8873239437,199523.88015
12656,Y,1975,12/14/1995,1972,GR,GR,CIVL,N,N,N,M,NA,59028017,N,N,N,N,1966,0,0.5647058824,0.3176470588,0.0705882353,0.0470588235,45609,232647,BC,0.8,0.7777777778,0.3647058824,83574.130447
12678,Y,8000,01/06/1997,1976,GR,ED,NA,N,N,N,F,NA,59028459,Y,N,N,N,1976,0,0.4146341463,0.4634146341,0.1219512195,0,125637,370682,BC,0.8815789474,0.8051948052,0.7674418605,416616.3611
12711,N,152,12/18/1996,1962,GR,AG,NA,N,N,Y,F,M,NA,N,N,N,Y,1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12785,N,25,10/20/1997,1976,AR,MU,NA,N,N,N,F,NA,59023020,N,N,N,N,1976,0,0.0533333333,0.1866666667,0.2266666667,0.4666666667,68737,360724,BC,0.8138686131,0.5437956204,0.8831168831,88773.802893
12814,N,415,10/30/1996,1962,ED,ED,NA,N,N,Y,M,M,59030064,N,N,N,N,1959,0,0.0952380952,0.2619047619,0.1428571429,0.4285714286,67890,616418,BC,0.7651006711,0.6644295302,0.7727272727,93006.637048
12925,N,840,03/25/1997,1972,FR,FR,NA,N,N,N,M,NA,59022503,N,N,N,N,1972,0,0.1025641026,0.358974359,0.2307692308,0.2564102564,55560,130614,BC,0.9909090909,0.9454545455,0.9473684211,58803.414824
12974,Y,23800,06/12/1992,1971,AR,AR,FINA,N,N,Y,M,M,59028258,N,N,N,N,1971,0,0.5625,0.375,0.0416666667,0.0208333333,45646,236297,BC,0.9078947368,0.8947368421,0.3958333333,82949.846896
12983,N,355,05/02/1989,1962,AP,AP,ENPH,N,N,N,M,NA,59028319,N,N,N,N,1962,0.1044776119,0.3134328358,0.3582089552,0.1492537313,0.1791044776,70308,228917,BC,0.9155844156,0.9419354839,0.4925373134,104180.85237
13029,Y,11325,08/05/1997,1968,ME,ME,NA,N,N,Y,M,M,59023006,Y,N,N,N,1968,0,0.1515151515,0.3484848485,0.2424242424,0.2575757576,66809,300288,BC,0.8882681564,0.8651685393,0.7910447761,78849.346478
13126,Y,3456,07/07/1995,1957,CO,CO,NA,Y,N,Y,F,M,59002610,N,N,N,N,1957,0,0.0649350649,0.3116883117,0.1818181818,0.3896103896,148752,659489,BC,0.9308943089,0.9268292683,0.9605263158,283078.18119
13168,Y,6160,10/11/1994,1956,AR,AR,NA,N,N,N,F,NA,48007362,N,N,N,N,1956,0,0.0377358491,0.4150943396,0.0943396226,0.4150943396,167043,349124,AB,0.9356725146,1,1,300173.98048
13214,N,65,10/31/1996,1974,AR,MU,NA,N,N,N,M,NA,59030062,N,N,N,Y,1966,0,0.1666666667,0.1944444444,0.1388888889,0.4027777778,82018,735060,BC,0.8340248963,0.7634854772,0.6712328767,123418.12671
13264,N,100,10/31/1996,1971,AR,AR,ENGL,N,N,Y,M,M,59016114,N,N,N,N,1971,0,0.1929824561,0.3333333333,0.1578947368,0.2456140351,57779,304136,BC,0.8633540373,0.8571428571,0.8596491228,78585.44474
13272,Y,7930,11/07/1995,1967,ME,ME,NA,N,N,Y,M,M,59030113,Y,N,N,N,1967,0,0.0666666667,0.2666666667,0.2,0.2333333333,151728,1667488,BC,0.8596491228,0.8070175439,0.8709677419,215856.35923
13345,Y,1010,01/17/1995,1978,LA,LA,NA,N,N,N,F,W,59031319,N,N,N,Y,1975,0,0.0877192982,0.4385964912,0.1228070175,0.3157894737,110779,0,BC,0.8411764706,0.7705882353,0.7543859649,162290.05207
13365,Y,5198,06/07/1993,1960,AR,AR,NA,N,N,Y,M,NA,59001116,N,N,N,N,1960,0,0.2352941176,0.2647058824,0.2941176471,0.2058823529,58073,215674,BC,0.9651162791,0.7209302326,1,69173.168028
13382,N,975,06/10/1997,1993,ED,ED,ENED,Y,N,Y,F,M,59031120,N,N,N,N,1968,0,0.1351351351,0.1756756757,0.1621621622,0.3783783784,55792,667883,BC,0.6976744186,0.3513513514,0.8108108108,147766.22036
13578,N,4530,04/08/1999,1969,ME,ME,NA,Y,N,N,F,W,59018028,N,N,N,N,1965,0,0.0704225352,0.3098591549,0.1408450704,0.4366197183,66894,204142,BC,0.9790794979,0.9916317992,0.9166666667,82992.00347
13674,Y,2205,02/11/1997,1966,GR,AP,ELEC,N,N,Y,M,NA,59002505,N,N,N,N,1961,0,0.1578947368,0.3552631579,0.2236842105,0.2631578947,182129,845871,BC,0.9285714286,0.9857142857,0.961038961,603807.8699
13749,N,95,03/06/1997,1981,ME,ME,NA,N,N,N,F,NA,59030159,N,N,N,N,1981,0,0.1764705882,0.2745098039,0.137254902,0.3725490196,79693,699869,BC,0.8782051282,0.7820512821,0.7843137255,94989.52079
13852,N,155,03/09/1999,1961,AG,AG,NA,N,N,Y,M,NA,59027202,N,N,N,N,1961,0,0.1805555556,0.2777777778,0.1666666667,0.3055555556,65393,334487,BC,0.9493087558,1,0.9027777778,70012.827396
13944,Y,1000,10/31/1996,1976,GR,CO,NA,N,N,N,M,NA,59002608,N,N,N,N,1973,0,0.0724637681,0.4347826087,0.1594202899,0.3043478261,138933,667140,BC,0.8737864078,0.8883495146,0.9714285714,231862.80594
13946,N,100,11/02/1993,1976,AR,AR,FREN,N,N,N,F,NA,59014511,N,N,N,N,1976,0,0.1428571429,0.253968254,0.1746031746,0.3333333333,54937,352500,BC,0.887804878,0.6,0.703125,66555.89756
14087,Y,5537,02/14/1995,1962,LA,LA,NA,N,N,Y,M,M,59028262,N,N,N,Y,1959,0,0.5428571429,0.3714285714,0.0571428571,0.0285714286,52806,754788,BC,0.8971962617,0.9166666667,0.1884057971,113581.08392
14116,N,994,04/06/1994,1972,SC,SC,GEOP,N,N,N,M,NA,59002518,Y,Y,N,N,1972,0,0.1081081081,0.3513513514,0.1486486486,0.3918918919,95142,380806,BC,0.8959276018,0.9049773756,0.8266666667,128126.89323
14154,Y,7890,01/14/1998,1971,AR,AR,PSYC,N,N,N,F,NA,35010261,N,N,N,N,1971,0,0.0752688172,0.311827957,0.2365591398,0.3548387097,65011,129606,ON,0.9756944444,0.7282229965,0.8191489362,50588.8124
14178,Y,7882,08/15/1996,1963,GR,AR,NA,N,N,N,M,NA,35045401,N,N,N,N,1959,0,0.3823529412,0.4117647059,0.1470588235,0.0588235294,21776,0,ON,0.8095238095,0.746031746,0,31226.979521
14325,Y,10479,07/27/1995,1963,ME,ME,NA,N,N,N,M,NA,59031319,Y,Y,N,N,1958,0,0.0877192982,0.4385964912,0.1228070175,0.3157894737,110779,0,BC,0.8411764706,0.7705882353,0.7543859649,162290.05207
14359,Y,5535,10/15/1997,1970,AR,AR,FREN,N,N,N,F,W,59028162,N,N,N,N,1970,0,0.0769230769,0.4307692308,0.1384615385,0.3230769231,133348,835949,BC,0.9583333333,0.8652849741,0.7121212121,265803.47989
14440,Y,11828,09/20/1994,1961,GR,AR,HIST,N,N,N,F,NA,59027169,N,N,N,N,1943,0,0.1791044776,0.447761194,0.1791044776,0.1940298507,64257,392827,BC,0.9695121951,0.9454545455,0.6567164179,121275.71257
14520,Y,5520,02/01/1996,1956,CO,CO,NA,N,N,Y,M,M,59002459,N,N,N,N,1956,0,0.4307692308,0.3230769231,0.0769230769,0.1384615385,56592,331847,BC,0.9481481481,0.9777777778,0.8787878788,117000.13889
14649,N,535,04/25/1995,1975,CO,CO,NA,N,N,N,F,NA,59005051,N,N,N,N,1975,0,0.0533333333,0.3333333333,0.1866666667,0.4266666667,66891,361611,BC,0.8666666667,0.9458333333,0.9090909091,101501.58947
14807,Y,5270,12/13/1996,1982,ME,ME,NA,N,Y,Y,F,M,59002504,N,N,N,N,1978,0,0.1617647059,0.3970588235,0.1176470588,0.25,180516,909705,BC,0.8789473684,0.9368421053,0.8955223881,633345.82604
14884,Y,3216,01/17/1995,1978,LA,LA,NA,N,N,N,M,NA,59002608,N,N,N,Y,1977,0,0.0724637681,0.4347826087,0.1594202899,0.3043478261,138933,667140,BC,0.8737864078,0.8883495146,0.9714285714,231862.80594
14889,N,475,10/31/1996,1981,LA,LA,NA,N,N,Y,M,M,59002557,N,N,N,Y,1978,0,0.0363636364,0.2545454545,0.2181818182,0.4,115653,485005,BC,0.9010416667,0.7958115183,0.8909090909,165333.7458
14936,Y,9300,09/20/1988,1970,LA,LA,NA,N,N,Y,M,M,59002564,N,N,N,N,1965,0,0.0895522388,0.3582089552,0.1791044776,0.328358209,99220,640342,BC,0.7731481481,0.6435185185,0.8529411765,221269.06698
15003,N,25,03/24/1999,1977,ED,ED,READ,N,N,Y,F,M,59026071,N,N,N,N,1977,0,0.4430379747,0.3924050633,0.0506329114,0.0886075949,45239,132210,BC,0.9276315789,0.9407894737,0.7974683544,45095.483089
15064,Y,3200,02/13/1995,1975,LA,LA,NA,N,N,Y,M,M,59030053,N,N,N,Y,1971,0,0.0303030303,0.196969697,0.1818181818,0.5,181812,1074646,BC,0.8458498024,0.7283464567,0.9117647059,408204.65762
15133,Y,7455,11/25/1994,1978,LA,LA,NA,N,N,N,M,NA,59028155,Y,N,N,N,1978,0,0.1785714286,0.3035714286,0.1607142857,0.3035714286,118122,727754,BC,0.8727272727,0.8536585366,0.8035714286,262627.58233
15292,Y,4125,06/07/1988,1975,ME,ME,NA,N,N,Y,F,M,59030201,N,N,N,N,1972,0,0.3898305085,0.3728813559,0.1016949153,0.0677966102,162558,1153646,BC,0.9224806202,0.8217054264,0.2807017544,919876.36333
15375,N,200,02/17/1997,1976,CO,CO,ACCT,N,N,N,M,NA,59024616,N,N,N,N,1976,0,0.095890411,0.4520547945,0.1369863014,0.2739726027,76768,353938,BC,0.9158415842,0.9261083744,1,80163.738685
15380,Y,2525,09/08/1997,1979,LA,LA,NA,N,N,Y,M,M,59030172,N,N,N,N,1975,0,0.1818181818,0.303030303,0.1818181818,0.3333333333,87573,750703,BC,0.8173076923,0.9230769231,0.8857142857,164243.66508
15430,N,255,08/13/1999,1978,GR,GR,CHEM,N,N,Y,M,NA,24051268,N,N,N,N,1978,0,0,0.3,0.15,0.55,77813,164806,QC,0.9794520548,0.2244897959,1,75862.357266
15524,Y,14756,07/07/1997,1972,LA,LA,NA,N,N,N,M,NA,NA,N,N,N,N,1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15587,Y,6795,10/31/1996,1977,GR,AR,NA,N,N,Y,F,M,59028316,N,N,N,N,1977,0,0.4315789474,0.3684210526,0.1263157895,0.0736842105,49206,229840,BC,0.9265536723,0.8920454545,0.2526315789,87221.56786
15606,Y,7575,01/08/1996,1977,CO,CO,NA,N,N,Y,M,M,59014219,N,Y,N,N,1977,0,0.1971830986,0.2253521127,0.2253521127,0.3098591549,74689,348196,BC,0.9763033175,0.971563981,0.8285714286,90665.026995
15711,N,125,01/16/1998,1979,ME,ME,NA,N,N,Y,F,M,59030067,N,N,N,N,1979,0,0.1095890411,0.2876712329,0.1643835616,0.3835616438,83292,573492,BC,0.8448275862,0.7801724138,0.8108108108,106179.32002
15766,N,500,05/13/1992,1977,GR,AP,NA,N,N,N,F,M,12006054,N,N,N,N,1977,0,0.1538461538,0.5384615385,0.1538461538,0.1538461538,NA,73084,NS,1,1,1,NA
15812,N,60,01/30/1992,1977,CO,CO,NA,N,N,Y,M,M,59027277,N,N,N,N,1977,0,0.0847457627,0.2711864407,0.1525423729,0.3898305085,82211,370331,BC,0.9803921569,0.912195122,0.9661016949,118511.39186
